,customer_id,customer_type,previous_cancellations,previous_bookings_not_canceled
110590,7787712,Transient-Party,1,0
110591,6936023,Transient-Party,0,0
110592,912882,Transient,0,0
110593,2772728,Transient,0,0
110594,2810436,Transient,0,0
110595,718656,Transient-Party,0,0
110596,5769009,Transient,0,0
110597,4147076,Transient,0,0
110598,3933821,Group,0,0
110599,6364442,Transient,0,0
110600,4092478,Transient,0,0
110601,6791545,Transient,0,0
110602,5882416,Transient,0,0
110603,4066330,Transient,0,0
110604,7540593,Transient,0,0
110605,1284385,Transient,0,0
110606,7048134,Transient,0,0
110607,5161601,Transient,0,0
110608,4752263,Transient-Party,0,0
110609,3787840,Transient,0,0
110610,2692146,Transient,0,0
110611,2826177,Transient,0,0
110612,5168267,Transient,0,0
110613,9414053,Transient,0,5
110614,2286385,Transient,0,0
110615,2685668,Transient,0,0
110616,3350031,Transient,0,0
110617,7588412,Transient,0,0
110618,5065931,Transient-Party,0,0
110619,434495,Transient,0,0
110620,1427911,Transient,0,0
110621,4397681,Transient-Party,0,0
110622,2726149,Transient,0,0
110623,2198483,Transient,1,0
110624,4643811,Transient,0,0
110625,3284851,Transient,0,0
110626,9542746,Transient-Party,0,0
110627,5996863,Transient,0,0
110628,564662,Transient,0,0
110629,6996321,Transient-Party,0,0
110630,8370259,Transient,0,0
110631,997837,Transient,0,0
110632,9633119,Transient,0,0
110633,2148890,Transient,0,0
110634,155751,Transient-Party,0,0
110635,4070094,Transient,0,0
110636,2793901,Transient,0,0
110637,5902409,Transient,0,0
110638,8409388,Transient,0,0
110639,8686058,Transient,0,0
110640,438732,Transient,0,0
110641,4904108,Transient-Party,0,0
110642,7817139,Transient-Party,0,0
110643,3079358,Transient,0,0
110644,3358715,Transient,0,0
110645,8529398,Transient,0,0
110646,5983119,Contract,1,0
110647,4571340,Transient,0,0
110648,8594182,Transient,0,0
110649,3290966,Transient,0,0
110650,7530278,Transient,0,0
110651,2122919,Transient,0,0
110652,8834077,Transient,0,0
110653,5075939,Transient,0,0
110654,9354373,Transient,0,0
110655,7787885,Transient,0,0
110656,8362116,Transient,0,0
110657,7900655,Transient,0,0
110658,1144700,Transient,0,0
110659,5105280,Transient,0,0
110660,5802053,Transient,0,0
110661,940131,Transient,0,0
110662,3699470,Transient,1,0
110663,4900020,Transient,0,0
110664,664353,Group,0,0
110665,457973,Transient-Party,0,0
110666,9475934,Transient,0,0
110667,9331120,Transient-Party,0,0
110668,8025174,Transient,0,0
110669,3660223,Transient,0,0
110670,144449,Transient,0,0
110671,2548720,Transient-Party,0,0
110672,8593747,Transient,0,0
110673,3150215,Transient-Party,0,0
110674,5323954,Transient-Party,0,0
110675,2762921,Transient,0,0
110676,6724040,Transient,0,0
110677,8012345,Transient,0,0
110678,5884013,Transient,0,0
110679,6760461,Transient,1,0
110680,9341719,Transient,0,0
110681,9977772,Transient,0,0
110682,4902450,Transient,0,1
110683,8526307,Transient,0,0
110684,4757162,Transient,0,0
110685,2621193,Transient,0,0
110686,8814014,Transient,0,0
110687,6748226,Transient,0,0
110688,9775570,Transient,0,0
110689,2329458,Transient,0,0
110690,1397663,Transient,0,0
110691,1023879,Transient,0,0
110692,8553023,Transient,0,0
110693,7349433,Transient,0,0
110694,6676076,Transient,0,0
110695,1873213,Transient,0,0
110696,1348573,Transient,0,0
110697,2148960,Transient,0,0
110698,654881,Transient,0,0
110699,7462822,Contract,1,0
110700,8373460,Transient,0,0
110701,3564377,Transient,1,0
110702,3057271,Transient,0,0
110703,8261605,Transient,0,0
110704,4017425,Transient-Party,0,0
110705,7948567,Transient,0,0
110706,5020096,Transient,0,0
110707,1598228,Transient,0,0
110708,7288685,Transient,0,0
110709,8459071,Transient,0,0
110710,9084009,Transient,0,0
110711,7185392,Transient,0,0
110712,1308299,Transient,0,0
110713,1846598,Transient,0,0
110714,1455317,Transient,0,0
110715,3575888,Transient,0,0
110716,3465674,Transient-Party,0,0
110717,5758025,Transient-Party,0,0
110718,9485164,Transient-Party,0,0
110719,3510411,Transient,0,0
110720,7275660,Transient,0,0
110721,4639483,Transient-Party,0,0
110722,3506012,Transient,0,0
110723,1841483,Transient,0,0
110724,4756372,Transient,0,0
110725,8951189,Transient,0,0
110726,8106876,Transient-Party,0,0
110727,8607821,Transient,0,0
110728,5994773,Transient,0,0
110729,8616648,Transient,0,0
110730,9921550,Transient,0,0
110731,7177759,Transient,0,0
110732,1980614,Transient,0,5
110733,7426699,Transient,0,0
110734,1642797,Transient-Party,0,0
110735,1142133,Transient,0,0
110736,3286936,Transient,0,0
110737,3599893,Transient,0,0
110738,9078357,Transient-Party,0,0
110739,5785118,Transient,0,0
110740,3385617,Transient,0,0
110741,8907890,Transient,0,0
110742,4165930,Transient-Party,0,0
110743,3549115,Transient,0,0
110744,7653489,Transient,0,0
110745,5299412,Transient,0,0
110746,8003259,Transient,0,0
110747,8262297,Transient-Party,0,0
110748,628240,Transient,0,0
110749,4518691,Transient,0,0
110750,3041374,Transient,0,0
110751,4902883,Transient,0,0
110752,6698236,Transient,0,0
110753,4831809,Transient,0,0
110754,4716766,Transient,0,0
110755,9323751,Transient,0,0
110756,1349211,Transient-Party,0,0
110757,8034982,Transient,0,0
110758,5616714,Transient,0,0
110759,6652758,Transient,0,0
110760,3228171,Transient,0,0
110761,4993470,Transient,0,0
110762,2288501,Transient,0,0
110763,3597923,Transient-Party,0,0
110764,4641404,Transient,0,0
110765,9222856,Transient,0,0
110766,4593444,Transient,0,0
110767,9701010,Transient,1,0
110768,6197443,Transient,0,0
110769,3671339,Transient,0,0
110770,4420973,Transient,0,0
110771,6831354,Transient,0,0
110772,6710968,Transient,0,0
110773,4634564,Transient,0,0
110774,4388470,Transient,0,0
110775,5581348,Transient-Party,0,0
110776,2610991,Transient-Party,0,0
110777,5435208,Transient,0,3
110778,6444443,Transient,0,0
110779,8495662,Transient,0,0
110780,4148221,Transient-Party,1,0
110781,8791195,Transient-Party,0,0
110782,6376844,Transient,0,0
110783,3934120,Transient,0,0
110784,3826643,Transient,0,0
110785,3576707,Transient,0,0
110786,9297778,Transient-Party,0,0
110787,4898862,Transient,0,0
110788,2180901,Transient,0,0
110789,1475873,Transient-Party,0,0
110790,1644892,Transient,0,0
110791,4139479,Transient,0,0
110792,2888813,Transient,0,0
110793,1411356,Transient-Party,0,0
110794,4261681,Transient,1,0
110795,2914220,Transient,0,0
110796,115632,Transient,0,0
110797,4536591,Transient,0,0
110798,8119001,Transient,0,0
110799,8373302,Transient,0,0
110800,5070089,Transient,1,0
110801,1058502,Transient-Party,0,0
110802,7290488,Transient,0,0
110803,6512258,Transient,0,0
110804,1492823,Transient-Party,0,0
110805,9744264,Transient,0,2
110806,9835188,Transient,0,0
110807,9758906,Transient,0,0
110808,6815799,Transient,0,0
110809,5491901,Transient,0,0
110810,845102,Transient,0,0
110811,3090840,Transient,0,0
110812,2663209,Transient-Party,0,0
110813,7712596,Transient,0,0
110814,5829166,Transient-Party,0,0
110815,5773044,Transient,0,0
110816,3780692,Transient,0,0
110817,4076544,Transient-Party,0,0
110818,1526459,Transient-Party,0,0
110819,2424174,Transient-Party,0,0
110820,9275316,Transient,0,0
110821,7565044,Transient,0,0
110822,7264050,Transient,0,0
110823,349019,Transient,0,0
110824,2862989,Transient,0,0
110825,1272621,Transient,0,0
110826,9972480,Transient-Party,0,0
110827,8439704,Transient,0,0
110828,3107176,Transient,0,0
110829,5849096,Transient,0,0
110830,4020321,Transient,0,0
110831,7686681,Transient,0,0
110832,1876390,Transient,0,0
110833,7075833,Transient,0,0
110834,1057366,Transient,0,0
110835,1385136,Transient,0,0
110836,603624,Transient,0,0
110837,6591047,Transient,0,0
110838,1895169,Transient-Party,0,0
110839,7146262,Transient,0,0
110840,4469988,Transient,0,0
110841,1445003,Transient-Party,1,0
110842,2590395,Transient,0,0
110843,4463238,Transient,0,0
110844,3842408,Transient,0,0
110845,1152725,Transient,0,0
110846,9979519,Transient-Party,0,0
110847,3144822,Transient,0,0
110848,6646029,Transient-Party,0,0
110849,4330020,Transient,0,0
110850,3104972,Transient,0,0
110851,4725278,Transient,0,0
110852,4480758,Contract,0,0
110853,9343981,Transient,0,0
110854,675376,Transient,0,0
110855,8685542,Transient,0,0
110856,9720071,Transient,0,4
110857,5841342,Transient,0,0
110858,757350,Transient,0,0
110859,1857254,Transient-Party,0,0
110860,2004486,Transient-Party,1,0
110861,3339348,Transient,0,0
110862,6911419,Transient-Party,0,0
110863,3256942,Transient,0,0
110864,2265070,Transient,0,0
110865,7750728,Transient,0,0
110866,7080814,Transient,0,0
110867,8861738,Transient,0,0
110868,9449029,Transient,0,0
110869,9476650,Transient,0,0
110870,4349431,Transient,0,0
110871,6981050,Contract,0,0
110872,1946766,Transient,0,0
110873,5432890,Transient,0,0
110874,2539195,Transient,0,0
110875,9037992,Transient-Party,0,0
110876,8412710,Transient,0,0
110877,3677147,Transient,0,0
110878,426052,Transient-Party,0,0
110879,7472442,Transient,0,0
110880,6031372,Transient-Party,0,0
110881,2538812,Contract,0,0
110882,2433691,Transient,0,0
110883,9119917,Transient,0,0
110884,9732107,Transient,0,0
110885,2153042,Transient,0,0
110886,8659201,Transient-Party,0,0
110887,8800946,Transient,0,0
110888,5769331,Transient,0,0
110889,5710354,Transient-Party,0,0
110890,914715,Transient-Party,0,0
110891,6651345,Transient,1,0
110892,9099153,Transient,0,0
110893,2991709,Transient-Party,0,0
110894,6422286,Transient-Party,0,0
110895,1115478,Transient-Party,0,0
110896,2347259,Transient,0,0
110897,8891498,Transient,0,0
110898,340773,Transient,0,0
110899,5205755,Transient,0,0
110900,7373425,Transient,0,0
110901,1918143,Transient,0,0
110902,3341681,Transient,0,0
110903,9406328,Transient-Party,0,0
110904,9307155,Transient,0,0
110905,7954636,Transient,0,0
110906,4202431,Transient,0,0
110907,1110404,Transient-Party,0,1
110908,5838186,Transient,0,0
110909,2433200,Transient,0,0
110910,7854460,Transient-Party,0,0
110911,7093493,Transient-Party,0,0
110912,832088,Transient,0,0
110913,2174139,Transient,0,0
110914,3324910,Transient,0,0
110915,3476320,Contract,0,1
110916,4180944,Transient-Party,0,0
110917,3921735,Contract,0,0
110918,6423056,Transient,0,0
110919,923724,Transient,0,0
110920,5801717,Transient,0,0
110921,8113409,Transient,0,0
110922,4595046,Transient,0,0
110923,5393635,Transient,0,0
110924,524010,Group,0,0
110925,7021546,Transient-Party,0,0
110926,1825788,Transient,0,0
110927,4296266,Transient,0,0
110928,6004026,Transient-Party,0,0
110929,7769959,Transient,0,0
110930,1814854,Transient,0,0
110931,8844567,Transient,0,0
110932,5817806,Transient,0,0
110933,371015,Transient,0,0
110934,6181917,Transient,0,0
110935,8056356,Transient,0,0
110936,9503890,Transient,1,0
110937,8954902,Transient-Party,0,0
110938,9857220,Transient,0,0
110939,5703600,Transient,0,0
110940,595807,Transient,0,0
110941,1171761,Transient-Party,0,0
110942,4256929,Transient,0,0
110943,6559985,Transient,0,0
110944,3274201,Transient,0,0
110945,1264216,Contract,0,0
110946,2238369,Transient,0,4
110947,1980079,Transient,0,0
110948,2645426,Transient,1,0
110949,839582,Transient,0,0
110950,141296,Contract,1,0
110951,2415286,Transient,0,0
110952,2809340,Transient,0,0
110953,7381612,Transient,0,0
110954,3147684,Transient,0,0
110955,4084210,Transient,0,0
110956,2201777,Transient-Party,0,0
110957,7947012,Transient,0,0
110958,4992697,Transient,0,0
110959,8946998,Transient,0,0
110960,5939477,Transient,0,0
110961,2265368,Transient,0,0
110962,8419626,Transient-Party,0,0
110963,7752013,Transient,0,0
110964,3200969,Transient-Party,0,0
110965,6020806,Transient-Party,0,0
110966,1486945,Transient,0,0
110967,5295568,Contract,0,0
110968,7918164,Transient,0,0
110969,528822,Transient,0,0
110970,7132521,Transient,0,0
110971,8907318,Transient,0,0
110972,4476354,Transient,0,0
110973,6658726,Transient,0,0
110974,8496772,Transient,0,0
110975,8756813,Transient-Party,0,0
110976,6727055,Transient,0,0
110977,6414518,Transient,0,0
110978,617987,Transient-Party,0,0
110979,3356675,Transient,0,0
110980,5507293,Transient,0,0
110981,3925828,Transient,0,0
110982,978875,Transient-Party,0,0
110983,4768984,Transient,0,0
110984,8547646,Transient-Party,0,0
110985,7671487,Contract,0,0
110986,7083894,Transient,0,0
110987,6670861,Transient,0,2
110988,9205342,Transient,0,0
110989,1506365,Transient,0,0
110990,5114681,Transient-Party,0,0
110991,767683,Transient,0,0
110992,4919275,Transient,0,0
110993,527390,Transient,0,0
110994,3985808,Transient-Party,0,0
110995,2319579,Transient,0,0
110996,4929470,Transient,0,0
110997,4621094,Transient,0,0
110998,9235741,Transient,0,0
110999,2115270,Transient,0,0
111000,8946493,Transient-Party,0,0
111001,2298202,Transient,0,0
111002,8124585,Transient-Party,0,0
111003,3801591,Transient,0,0
111004,6893379,Transient,0,0
111005,7865054,Transient,0,0
111006,8184793,Transient,0,0
111007,6601036,Transient-Party,0,0
111008,3711873,Transient,0,0
111009,344278,Transient,0,0
111010,496985,Transient,0,0
111011,7703502,Transient,0,0
111012,4415135,Transient,0,0
111013,9889864,Transient-Party,0,0
111014,1749115,Transient,0,0
111015,2950670,Transient,0,0
111016,7647022,Transient-Party,0,0
111017,9842623,Transient-Party,0,0
111018,9741974,Transient,0,0
111019,8364698,Transient,0,0
111020,3864160,Contract,0,0
111021,7331710,Transient,0,0
111022,4005463,Transient,0,0
111023,5663978,Transient-Party,0,0
111024,9587398,Transient-Party,0,0
111025,3664394,Transient,0,0
111026,4371328,Transient-Party,1,0
111027,2078056,Transient-Party,0,0
111028,9199265,Transient,0,0
111029,2534086,Transient-Party,0,0
111030,524904,Transient,0,0
111031,9223717,Transient-Party,0,0
111032,5446984,Transient,0,0
111033,5156307,Transient,0,0
111034,4369761,Transient-Party,0,0
111035,6029481,Transient,1,0
111036,4982680,Transient,0,0
111037,1529334,Transient,0,0
111038,2142012,Transient,0,0
111039,4424374,Transient,0,0
111040,1096801,Transient,0,0
111041,3588346,Transient,0,0
111042,353424,Transient,0,0
111043,9438111,Transient,1,0
111044,4564837,Transient,0,0
111045,6434964,Transient,0,0
111046,1611683,Transient,0,0
111047,7318733,Transient,0,0
111048,5446446,Transient,0,0
111049,112190,Transient,0,0
111050,2602615,Transient,0,0
111051,4817285,Transient,0,0
111052,7576824,Transient,0,0
111053,8300680,Transient,0,0
111054,7173817,Transient,0,0
111055,3687112,Transient,0,0
111056,1207878,Transient,0,0
111057,9632936,Transient,0,0
111058,4007811,Transient,0,0
111059,8318713,Transient,0,0
111060,9035454,Transient,0,0
111061,393776,Transient,0,0
111062,6535708,Transient,0,0
111063,7637528,Transient,0,0
111064,5775264,Transient,0,0
111065,7383409,Transient,0,0
111066,8692215,Transient,0,0
111067,9228858,Transient,0,0
111068,2014410,Transient-Party,0,0
111069,3930114,Transient,0,0
111070,1356206,Transient,0,0
111071,2269421,Transient,0,0
111072,3638498,Transient,0,0
111073,4332061,Transient,0,0
111074,2859620,Transient,0,0
111075,7780546,Transient,0,0
111076,6062118,Transient,0,0
111077,8523809,Transient,0,0
111078,3674925,Transient,0,0
111079,5580367,Transient,0,0
111080,5945688,Transient,0,0
111081,3802571,Transient,0,0
111082,569458,Transient,0,5
111083,2182452,Transient,0,0
111084,7779729,Transient,0,0
111085,6016014,Transient,0,0
111086,7392424,Transient,0,0
111087,9167482,Transient,0,0
111088,5568223,Transient-Party,0,0
111089,3243110,Transient-Party,0,0
111090,6247792,Transient,0,0
111091,351683,Transient,0,0
111092,2245235,Transient-Party,0,0
111093,9469282,Transient-Party,0,0
111094,4642522,Transient,0,0
111095,4231169,Transient,0,0
111096,911495,Transient,0,0
111097,8200365,Transient-Party,0,0
111098,7780726,Transient,0,0
111099,8495053,Transient,0,0
111100,6651147,Transient,0,0
111101,7507640,Transient,0,0
111102,5817033,Transient,0,0
111103,7824431,Transient-Party,0,0
111104,1980782,Transient-Party,0,0
111105,1738135,Transient,0,0
111106,5744492,Transient-Party,0,0
111107,7122802,Transient,0,0
111108,8516382,Transient-Party,0,0
111109,6554766,Transient,0,0
111110,4477664,Transient,0,0
111111,7320912,Transient,0,0
111112,6169921,Transient-Party,1,0
111113,2305529,Transient-Party,0,0
111114,5655167,Transient,0,0
111115,1364353,Transient,0,0
111116,8457418,Transient,0,0
111117,9921481,Transient,0,0
111118,4827970,Transient-Party,1,0
111119,6389393,Transient,0,0
111120,3636673,Transient,1,0
111121,3841225,Transient,0,0
111122,1297698,Transient,0,0
111123,601532,Transient-Party,0,0
111124,8918110,Transient-Party,0,0
111125,282707,Transient,0,0
111126,9087327,Transient-Party,0,0
111127,3409231,Transient,0,0
111128,6413200,Transient,0,0
111129,1451995,Transient,0,0
111130,7829269,Transient,2,1
111131,2113899,Transient,0,1
111132,3614240,Transient,0,0
111133,9614408,Transient,0,0
111134,1283802,Transient,0,0
111135,5481268,Transient,0,0
111136,1501996,Transient-Party,0,0
111137,9591339,Transient,0,0
111138,4393084,Transient,0,0
111139,7308767,Transient,0,0
111140,8339168,Transient,0,0
111141,2554236,Contract,0,0
111142,2701781,Transient-Party,0,0
111143,4535772,Transient-Party,1,0
111144,4485046,Transient,0,0
111145,8898742,Transient,0,0
111146,7039042,Transient,3,17
111147,8030755,Transient,0,0
111148,9375953,Transient-Party,0,0
111149,3624796,Transient-Party,1,0
111150,4839569,Transient,0,2
111151,8525346,Transient,0,0
111152,9492704,Transient,0,0
111153,4822134,Transient,0,0
111154,6675011,Group,1,0
111155,3304668,Transient,0,0
111156,8880707,Transient,0,0
111157,2048691,Transient,0,0
111158,3656421,Transient,0,0
111159,4485144,Transient-Party,0,0
111160,4390509,Transient,0,0
111161,7743298,Transient,0,0
111162,8215803,Transient,0,1
111163,2860805,Transient,0,0
111164,5117566,Transient-Party,0,0
111165,3313399,Transient-Party,0,0
111166,4042479,Transient-Party,0,0
111167,9313350,Transient,1,0
111168,122770,Transient,0,0
111169,7473244,Transient,0,0
111170,4212424,Transient-Party,0,0
111171,9597513,Group,0,0
111172,3736825,Transient,0,0
111173,5340003,Transient-Party,0,0
111174,2120419,Transient-Party,0,0
111175,2018718,Transient-Party,1,0
111176,6541128,Transient,0,0
111177,9551499,Transient,0,0
111178,2286178,Transient,0,0
111179,3467864,Transient,0,0
111180,7446509,Transient,0,0
111181,6224497,Transient,0,0
111182,5628717,Transient,0,0
111183,2786841,Transient,0,0
111184,159669,Transient,0,0
111185,2514449,Transient,0,0
111186,4990911,Transient,0,0
111187,5145174,Transient,0,0
111188,9505446,Transient,0,0
111189,8487838,Transient,0,0
111190,6324090,Transient-Party,0,0
111191,1188020,Transient,0,0
111192,8643699,Transient,0,0
111193,3215796,Transient,1,0
111194,2879344,Transient-Party,0,0
111195,1524078,Transient,0,0
111196,925826,Transient,0,0
111197,3361947,Transient,0,0
111198,8304861,Transient,0,0
111199,7379994,Transient,0,0
111200,2113608,Transient,0,0
111201,3597428,Transient-Party,0,0
111202,2076274,Transient-Party,0,0
111203,7357116,Transient,0,0
111204,4748648,Transient,0,0
111205,8226373,Transient,0,0
111206,8173609,Transient-Party,1,0
111207,4928840,Transient-Party,0,0
111208,7172357,Transient-Party,1,0
111209,9146042,Transient,0,0
111210,6060376,Transient,0,0
111211,2380823,Transient,0,0
111212,3585160,Transient-Party,0,0
111213,5045538,Transient,0,0
111214,1527865,Transient,1,0
111215,9794840,Transient,0,0
111216,8555274,Transient,0,0
111217,3801659,Transient,0,0
111218,6300229,Transient,0,0
111219,323737,Transient,0,0
111220,602836,Transient-Party,0,0
111221,7049069,Transient,1,0
111222,5860448,Transient,0,0
111223,2563326,Transient,0,0
111224,9438507,Transient,0,0
111225,2397958,Transient,0,0
111226,6330094,Transient-Party,0,0
111227,4296552,Transient,0,0
111228,5314888,Transient-Party,0,0
111229,8301569,Transient,0,0
111230,5499245,Transient,0,0
111231,8905781,Transient,0,0
111232,9329300,Transient-Party,0,0
111233,6911923,Contract,0,0
111234,9771843,Transient,0,0
111235,2772234,Transient,0,0
111236,3413084,Transient,0,0
111237,6980921,Transient,0,0
111238,1017760,Transient,0,0
111239,9123757,Transient,0,0
111240,4765564,Transient,0,0
111241,5358132,Transient-Party,0,0
111242,8344554,Transient,0,0
111243,1377275,Transient,0,0
111244,1508770,Transient,2,23
111245,8705273,Transient,0,0
111246,7996250,Transient-Party,0,0
111247,7285329,Transient,0,0
111248,8429212,Transient,0,0
111249,4309416,Transient,0,0
111250,321171,Transient,0,0
111251,8615777,Transient,0,0
111252,9719960,Transient,0,0
111253,9156934,Transient-Party,0,0
111254,8988920,Transient,0,0
111255,6879516,Transient-Party,0,0
111256,5077374,Transient,0,0
111257,2437793,Transient,0,0
111258,2963497,Transient-Party,0,0
111259,9258035,Transient,0,0
111260,329981,Transient,0,0
111261,9912374,Transient,0,0
111262,6294000,Transient,0,0
111263,3587408,Transient-Party,0,0
111264,1069711,Transient,0,0
111265,3493147,Transient,0,0
111266,9725940,Transient,0,0
111267,2925554,Transient,0,0
111268,9387074,Transient,0,0
111269,4032829,Transient,0,0
111270,5593232,Transient,0,0
111271,548304,Transient-Party,3,0
111272,692015,Transient,0,0
111273,2215423,Transient,0,0
111274,6236756,Transient-Party,0,0
111275,6934190,Transient,0,0
111276,1051819,Transient-Party,0,0
111277,4078698,Transient,0,0
111278,8013776,Transient,0,0
111279,3400063,Transient,0,0
111280,9461366,Transient,0,0
111281,7368876,Transient,0,0
111282,2817889,Transient,0,0
111283,243521,Transient,0,0
111284,1444009,Transient,0,0
111285,2734703,Transient-Party,0,0
111286,409722,Transient,0,0
111287,971754,Transient,0,0
111288,2151854,Transient,0,0
111289,2350778,Transient,0,0
111290,833038,Transient,0,0
111291,2762032,Transient,0,0
111292,6670806,Transient,0,0
111293,6712757,Transient,0,0
111294,3644729,Transient-Party,0,0
111295,2219294,Transient-Party,0,0
111296,6976810,Transient,0,0
111297,6756000,Transient,0,0
111298,6029191,Transient,0,0
111299,3869551,Transient-Party,0,0
111300,4617805,Transient-Party,0,0
111301,2611079,Transient,0,0
111302,9484303,Transient,0,0
111303,1582664,Transient-Party,0,0
111304,234536,Transient-Party,0,0
111305,1888033,Transient-Party,0,0
111306,1722176,Transient,0,0
111307,9433935,Transient,0,0
111308,5364357,Transient,0,0
111309,6858202,Transient,0,0
111310,9248313,Transient,0,0
111311,1814093,Transient,0,0
111312,4460147,Transient-Party,0,0
111313,3320601,Transient,0,0
111314,5111290,Transient,0,0
111315,3325544,Transient,0,0
111316,7836565,Transient,0,0
111317,2329698,Transient,0,0
111318,1756089,Transient,0,0
111319,1251722,Transient,0,0
111320,7912887,Transient,0,0
111321,261207,Transient,0,0
111322,7189268,Transient,0,0
111323,879273,Transient,1,0
111324,1693837,Transient-Party,0,0
111325,3058101,Contract,0,0
111326,7505352,Transient,0,0
111327,9992931,Transient,0,0
111328,7695974,Transient,0,0
111329,1655650,Transient,0,0
111330,9500990,Transient,0,0
111331,3117045,Transient,0,0
111332,8610866,Transient,0,0
111333,3428448,Transient-Party,0,0
111334,4630955,Transient,0,0
111335,5842668,Contract,0,0
111336,8796676,Transient,0,0
111337,4829556,Transient,0,0
111338,8623645,Transient,0,0
111339,5122961,Transient,0,0
111340,8702677,Transient,0,0
111341,5065376,Transient,0,0
111342,7926959,Transient,0,0
111343,7626772,Transient,0,0
111344,3963926,Transient,0,0
111345,9062775,Transient,0,0
111346,3534110,Transient,0,0
111347,3739145,Transient,0,0
111348,3155875,Transient,0,0
111349,3589254,Transient,0,0
111350,3599674,Transient,0,0
111351,3300101,Transient,0,0
111352,7949035,Transient,0,0
111353,6322436,Contract,0,0
111354,8007802,Transient,0,0
111355,6391764,Transient,0,0
111356,765046,Transient,0,0
111357,7138602,Transient-Party,0,0
111358,2028957,Transient,0,0
111359,3105325,Transient,0,0
111360,8606631,Transient-Party,0,0
111361,3010547,Transient,0,0
111362,7351275,Transient,0,0
111363,3657443,Transient,0,0
111364,4951711,Transient,0,0
111365,4435127,Transient,0,0
111366,1452240,Transient-Party,0,0
111367,7506823,Transient,0,0
111368,9235166,Transient,0,0
111369,5042043,Transient-Party,0,0
111370,340052,Transient-Party,0,0
111371,3138865,Transient,0,0
111372,7706932,Transient,0,0
111373,490485,Transient,0,0
111374,800486,Transient,0,0
111375,8663228,Transient,0,0
111376,6866619,Transient,0,0
111377,8613706,Transient-Party,0,0
111378,5817773,Transient,0,0
111379,9011589,Transient,0,0
111380,2795667,Transient,0,0
111381,6142861,Transient,0,0
111382,4868822,Transient,0,0
111383,641558,Transient,0,0
111384,5613147,Transient,0,0
111385,307719,Transient,0,0
111386,638992,Transient,0,0
111387,3539341,Transient,0,0
111388,2329237,Transient,0,0
111389,8501885,Transient,0,0
111390,7796344,Transient,0,0
111391,6968262,Transient,0,0
111392,9397492,Transient,0,0
111393,8918790,Transient,0,0
111394,2392048,Transient,0,0
111395,6528502,Transient,0,0
111396,505483,Transient,0,0
111397,9383906,Transient,1,0
111398,8252004,Transient-Party,0,0
111399,3533505,Transient,1,0
111400,6759462,Transient,0,0
111401,5856893,Transient,0,0
111402,8552117,Transient,0,0
111403,592469,Transient-Party,0,0
111404,2113846,Transient,0,0
111405,7738163,Transient,0,0
111406,7167772,Transient,0,0
111407,8148589,Transient-Party,0,0
111408,2859090,Transient-Party,0,0
111409,585110,Transient,0,0
111410,2900822,Transient,0,0
111411,2867016,Transient,0,0
111412,9025001,Transient-Party,0,0
111413,7213600,Transient,0,0
111414,5665871,Transient,0,0
111415,8647541,Transient,1,0
111416,9571044,Transient-Party,0,0
111417,8665888,Transient,0,0
111418,6125200,Transient,0,0
111419,6879109,Transient,0,0
111420,8405999,Transient,0,0
111421,723901,Transient,0,0
111422,2142288,Transient,0,0
111423,6927187,Transient-Party,0,0
111424,1323961,Transient,0,0
111425,980077,Transient-Party,0,0
111426,9792731,Transient-Party,0,0
111427,4024289,Transient,0,0
111428,4600095,Transient,0,0
111429,5951331,Transient,0,0
111430,4227757,Transient,1,0
111431,7736844,Transient,0,1
111432,7599526,Transient,0,0
111433,200975,Transient,0,0
111434,1243505,Transient-Party,0,0
111435,2592649,Transient,0,0
111436,958961,Transient,0,0
111437,4520585,Transient,0,0
111438,8340595,Transient,0,2
111439,7399955,Transient,0,0
111440,8435725,Transient,0,0
111441,822266,Group,0,1
111442,3840283,Transient,0,0
111443,7188489,Transient,0,0
111444,6242404,Transient,0,0
111445,7307465,Transient-Party,0,0
111446,5785508,Transient,0,0
111447,5939411,Transient-Party,0,0
111448,5932337,Transient-Party,0,0
111449,2124555,Transient,0,0
111450,9750510,Transient,0,0
111451,4091586,Transient,0,0
111452,5838969,Transient,0,0
111453,2548182,Transient-Party,0,0
111454,8706667,Transient,0,0
111455,7149723,Transient,0,0
111456,1660018,Transient,0,0
111457,1841087,Transient,0,0
111458,9953159,Transient,0,0
111459,3714809,Transient,0,0
111460,8353151,Transient,0,0
111461,8582972,Transient,0,0
111462,8965839,Transient,0,0
111463,2263370,Transient,0,0
111464,1133195,Transient,1,0
111465,6643096,Transient-Party,0,0
111466,8105005,Transient,0,0
111467,5576716,Transient,0,0
111468,4451417,Transient,0,0
111469,9398820,Transient,0,0
111470,5615418,Transient,0,0
111471,170865,Transient,0,0
111472,5806383,Transient,0,0
111473,2359088,Transient,0,0
111474,1648572,Transient,0,0
111475,3225253,Transient,0,0
111476,4563589,Contract,0,0
111477,6685466,Transient,0,0
111478,1627128,Transient,0,0
111479,2689815,Transient-Party,0,0
111480,7635136,Transient,1,0
111481,9301576,Transient,0,0
111482,7246451,Transient-Party,0,0
111483,6344010,Contract,0,0
111484,1514700,Transient,0,0
111485,4473245,Contract,1,0
111486,4495355,Transient,0,0
111487,475480,Transient,0,0
111488,1296869,Transient,0,0
111489,9071766,Transient-Party,0,0
111490,8747574,Transient-Party,0,0
