,customer_id,customer_type,previous_cancellations,previous_bookings_not_canceled,country
114654,8538004,Transient-Party,0,0,PRT
114655,3610974,Transient,0,0,DEU
114656,9769180,Transient,0,0,PRT
114657,1707192,Transient,0,0,GBR
114658,3053354,Transient,0,0,FRA
114659,588038,Transient,0,0,PRT
114660,5062065,Transient-Party,0,0,FRA
114661,4902530,Transient,1,0,PRT
114662,6902301,Transient-Party,0,2,PRT
114663,1125222,Transient,0,0,PRT
114664,4917338,Transient,0,0,GBR
114665,2145115,Transient,0,0,PRT
114666,3625816,Transient,0,0,IRL
114667,4789110,Transient,0,0,PRT
114668,9335430,Transient-Party,0,0,TUR
114669,2603751,Transient,0,0,PRT
114670,972475,Transient,0,0,PRT
114671,729009,Transient-Party,0,0,DEU
114672,463506,Transient,0,0,BEL
114673,3851078,Contract,1,0,PRT
114674,1441177,Transient,0,0,PRT
114675,6849145,Transient,0,0,PRT
114676,8251229,Transient,0,0,CHN
114677,2289624,Transient,0,4,GBR
114678,3716669,Transient-Party,0,0,IRL
114679,7557445,Transient-Party,1,0,PRT
114680,9027886,Transient,0,0,PRT
114681,9288300,Transient-Party,0,0,ITA
114682,898743,Transient,0,0,CN
114683,2026392,Transient,0,0,DEU
114684,8882587,Transient-Party,0,0,PRT
114685,373661,Transient,0,0,ESP
114686,6563606,Transient,0,0,PRT
114687,1932773,Transient-Party,0,0,CHN
114688,517412,Transient,0,0,PRT
114689,9897036,Transient-Party,0,0,ITA
114690,2788511,Transient,1,0,PRT
114691,2393573,Transient,0,0,NLD
114692,1360948,Transient-Party,0,17,PRT
114693,8644861,Transient,0,0,NLD
114694,6356223,Transient-Party,0,0,PRT
114695,6311686,Transient,0,0,NLD
114696,7251190,Transient,0,0,ESP
114697,8685933,Transient-Party,0,0,ITA
114698,1461465,Transient-Party,0,0,PRT
114699,9354765,Transient-Party,0,0,DEU
114700,1224778,Transient-Party,0,0,ISR
114701,1230058,Group,0,0,DEU
114702,6884834,Transient,0,0,PRT
114703,7261710,Transient-Party,1,4,PRT
114704,274977,Transient,0,0,PRT
114705,9900874,Transient,0,0,FRA
114706,435421,Transient,0,0,PRT
114707,1952106,Transient,0,0,CN
114708,1143962,Transient,0,0,GBR
114709,9697853,Transient-Party,0,0,PRT
114710,660090,Transient,0,0,BRA
114711,4882707,Transient,0,0,PRT
114712,2918200,Transient,0,0,BRA
114713,655188,Transient,0,0,PRT
114714,1759462,Transient,0,0,ROU
114715,729047,Transient,0,0,PRT
114716,2451714,Transient,0,0,DEU
114717,5820906,Transient,0,0,FRA
114718,7310743,Transient,0,0,ITA
114719,3077759,Transient,0,0,FRA
114720,464236,Transient,1,9,PRT
114721,2542347,Transient-Party,1,0,PRT
114722,1963434,Transient,0,0,BEL
114723,1985409,Transient,0,0,USA
114724,2176339,Transient,0,0,ISR
114725,6184287,Transient,0,0,PRT
114726,2048330,Transient,0,0,BRA
114727,5633540,Transient,0,0,PRT
114728,7597414,Transient,0,0,NOR
114729,3416941,Transient,0,0,PRT
114730,3634753,Transient-Party,0,0,PRT
114731,1944713,Transient,0,0,LIE
114732,9723590,Transient,0,0,GBR
114733,8806335,Transient,0,0,PRT
114734,9608558,Transient,0,0,ESP
114735,4051943,Transient-Party,0,0,PRT
114736,9223027,Transient-Party,0,0,ITA
114737,4707180,Transient-Party,0,0,PRT
114738,2957420,Transient,0,0,PRT
114739,2292041,Transient,0,0,FRA
114740,4400614,Transient-Party,0,0,GBR
114741,6656239,Transient,0,0,GBR
114742,4839405,Transient,0,0,BRA
114743,4072557,Contract,0,0,PRT
114744,7043980,Transient-Party,0,0,PRT
114745,1589920,Transient,0,0,FRA
114746,3873684,Contract,1,0,PRT
114747,6749294,Transient,0,0,PRT
114748,5048825,Transient,0,7,PRT
114749,3960384,Transient,0,0,PRT
114750,2408614,Transient-Party,1,0,PRT
114751,3095416,Transient,0,0,EST
114752,3161354,Transient,0,0,USA
114753,706866,Transient,0,0,CHE
114754,5939041,Transient,0,0,GBR
114755,9768604,Transient-Party,0,0,PRT
114756,2903759,Transient,0,0,ESP
114757,4877875,Transient,0,0,DEU
114758,7710370,Transient-Party,0,0,DEU
114759,108447,Transient,0,0,PRT
114760,3791163,Contract,1,0,PRT
114761,3393528,Transient,0,0,FRA
114762,505956,Transient,0,0,PRT
114763,477632,Transient,0,1,ITA
114764,930285,Transient,0,0,PRT
114765,2885994,Transient,0,0,FRA
114766,3813029,Transient-Party,0,0,FIN
114767,1543357,Transient,0,0,IRL
114768,9299328,Transient-Party,0,0,PRT
114769,2498617,Transient,0,0,PRT
114770,9876114,Transient,0,0,IRL
114771,4401509,Transient-Party,0,0,PRT
114772,6228666,Transient-Party,0,0,PRT
114773,4533869,Transient,0,0,BEL
114774,1367961,Transient,0,0,FRA
114775,7648266,Transient,0,0,GBR
114776,1546875,Transient-Party,0,0,GBR
114777,9262664,Transient,0,0,PRT
114778,2403556,Transient-Party,0,0,PRT
114779,1428450,Transient,0,0,PRT
114780,1014470,Transient-Party,0,0,AUT
114781,3482780,Transient,0,0,GBR
114782,2215058,Transient,0,2,PRT
114783,7597804,Transient-Party,0,0,SWE
114784,9472270,Transient,0,0,FIN
114785,5842843,Transient-Party,1,0,PRT
114786,1906752,Transient,0,0,GBR
114787,1577525,Transient,0,0,IRL
114788,3941051,Transient,0,0,PRT
114789,2517133,Transient,0,0,PRT
114790,1266456,Transient-Party,0,0,PRT
114791,3317143,Transient,0,0,GBR
114792,5561063,Transient,0,0,ITA
114793,6181135,Transient,0,0,PRT
114794,8753027,Transient,0,0,GBR
114795,2735554,Transient-Party,0,0,PRT
114796,4811892,Transient,0,0,FRA
114797,2065369,Transient,0,0,NLD
114798,6704551,Transient-Party,0,0,PRT
114799,3908573,Transient,0,0,ESP
114800,1759898,Transient,0,0,PRT
114801,8642555,Transient,0,0,PRT
114802,9656130,Transient,0,0,PRT
114803,2548132,Transient,0,0,BRA
114804,6387205,Transient,1,0,PRT
114805,3115334,Transient,0,0,DEU
114806,1934616,Transient,0,0,NLD
114807,7688403,Transient,0,0,FRA
114808,6400185,Transient,0,0,PRT
114809,5695663,Transient-Party,0,0,BEL
114810,1031196,Transient,0,0,LBN
114811,1621287,Transient,0,0,PRT
114812,2562136,Transient-Party,0,0,DEU
114813,8112034,Transient,0,0,POL
114814,8079476,Transient,0,0,GBR
114815,209824,Transient,0,0,CN
114816,4644406,Transient,0,0,BEL
114817,246550,Transient,0,0,PRT
114818,5288954,Transient-Party,0,0,PRT
114819,4887546,Transient,0,0,NLD
114820,1616857,Transient,0,0,PRT
114821,2730478,Transient,0,0,PRT
114822,571397,Transient-Party,0,0,PRT
114823,2961809,Transient,0,0,PRT
114824,5805439,Transient-Party,0,0,FRA
114825,4565744,Transient,0,0,BEL
114826,4128751,Transient,0,0,CHN
114827,9704430,Transient,0,0,NLD
114828,5034043,Transient,0,0,USA
114829,9288989,Transient,0,0,PRT
114830,6995592,Transient,0,0,PRT
114831,9488202,Transient-Party,0,0,IRL
114832,1773976,Transient,0,0,PRT
114833,2460438,Transient,0,0,BEL
114834,2911904,Transient,0,0,PRT
114835,8259399,Transient,0,0,PRT
114836,1444511,Transient-Party,1,0,PRT
114837,6126641,Transient,0,0,PRT
114838,333438,Transient,0,0,CHE
114839,8955270,Transient,0,0,DEU
114840,8543600,Transient,0,0,BEL
114841,5828264,Transient,0,0,PRT
114842,4779465,Transient-Party,0,0,FRA
114843,3477810,Transient,0,0,DEU
114844,3083460,Transient,0,0,PRT
114845,4878593,Transient-Party,0,0,PRT
114846,2805853,Transient,0,0,IRL
114847,4309148,Transient,0,0,PRT
114848,9605506,Transient,0,0,GBR
114849,8590816,Transient,0,0,PRT
114850,308477,Transient,0,0,JPN
114851,9733494,Transient,0,0,BEL
114852,7844932,Transient,0,0,GBR
114853,6924697,Contract,1,0,PRT
114854,429733,Transient,0,0,FRA
114855,8323701,Transient-Party,0,0,PRT
114856,7142280,Transient,0,0,FIN
114857,6951912,Transient,0,0,DNK
114858,1239127,Transient,0,0,PRT
114859,9311518,Transient,0,0,PRT
114860,8184292,Transient,0,0,PRT
114861,4832125,Transient-Party,0,0,FRA
114862,3453077,Transient,0,0,PRT
114863,7121951,Transient-Party,0,0,GBR
114864,381198,Contract,0,0,ESP
114865,7134972,Transient,0,0,PRT
114866,5829393,Transient,0,0,PRT
114867,9776875,Transient,0,0,AUT
114868,3371691,Transient-Party,0,0,FRA
114869,9958202,Transient-Party,0,0,PRT
114870,899241,Transient,0,0,PRT
114871,531445,Transient,0,0,PRT
114872,5904225,Transient,0,0,GBR
114873,4368890,Transient,0,0,JEY
114874,1471727,Transient,1,0,PRT
114875,471743,Contract,0,0,GBR
114876,9103868,Transient,0,0,DEU
114877,3491644,Transient,0,0,DEU
114878,2047082,Transient-Party,1,0,PRT
114879,2984647,Transient,0,0,DEU
114880,1938153,Transient,0,1,PRT
114881,5229121,Transient,0,0,USA
114882,4495640,Transient,0,0,PRT
114883,5142089,Transient,0,0,PRT
114884,8244017,Transient,0,0,CHE
114885,176056,Transient,0,0,PRT
114886,3705305,Transient,0,0,PRT
114887,2166073,Transient-Party,1,0,PRT
114888,9434621,Transient-Party,0,0,PRT
114889,5280722,Transient,0,0,GBR
114890,7850129,Transient,0,0,PRT
114891,1806355,Transient-Party,0,0,PRT
114892,6483215,Transient,0,0,PRT
114893,4465130,Transient,0,0,PRT
114894,7412866,Transient,0,0,FRA
114895,2869990,Transient,0,0,PRT
114896,541851,Transient-Party,0,1,ITA
114897,2735567,Transient,0,0,CN
114898,9866375,Transient,0,0,BEL
114899,1070444,Transient,0,0,PRT
114900,1433308,Transient,0,0,AGO
114901,3516385,Transient,0,4,PRT
114902,6249161,Transient,0,0,PRT
114903,5845771,Transient,0,0,PRT
114904,3312357,Transient,0,0,AUT
114905,9935610,Transient,0,0,AGO
114906,8377945,Transient,0,0,PRT
114907,6419257,Transient,0,0,PRT
114908,3614968,Transient-Party,0,0,FRA
114909,4352020,Transient,19,0,PRT
114910,531342,Transient-Party,0,0,PRT
114911,1853743,Transient,0,0,BRA
114912,780244,Transient,0,0,ESP
114913,2610926,Transient,0,0,PRT
114914,4133957,Transient,0,0,GBR
114915,5312785,Transient,0,0,ESP
114916,2191988,Transient,0,0,ISR
114917,8387189,Transient,0,0,FRA
114918,9861531,Contract,0,0,PRT
114919,4572122,Transient,0,0,PRT
114920,973518,Transient,0,0,HUN
114921,885303,Transient,0,0,GBR
114922,8357504,Transient,0,0,ALB
114923,9825988,Transient-Party,1,0,PRT
114924,2576217,Transient,0,0,DEU
114925,7856377,Transient,0,0,FRA
114926,8300328,Transient,0,0,DEU
114927,5769115,Transient-Party,0,0,PRT
114928,9039179,Transient,0,0,PRT
114929,611916,Transient-Party,0,0,DEU
114930,4812425,Transient,0,0,CHE
114931,5024091,Transient-Party,0,0,ITA
114932,1629805,Contract,1,0,PRT
114933,9251793,Transient,0,0,ESP
114934,3780894,Transient-Party,0,0,ESP
114935,2070146,Group,0,0,IRL
114936,9719291,Transient,0,0,PRT
114937,7462439,Transient,0,0,FRA
114938,3150590,Transient,0,0,GBR
114939,3486552,Transient,0,11,PRT
114940,5680253,Transient,0,0,PRT
114941,2894716,Transient-Party,0,0,PRT
114942,8437684,Transient,0,0,FRA
114943,8221059,Transient,0,0,PRT
114944,6380904,Transient,0,0,DEU
114945,7644453,Contract,0,0,GBR
114946,5757612,Transient-Party,0,0,PRT
114947,1478063,Transient,0,0,GBR
114948,3218552,Transient-Party,0,0,PRT
114949,9622796,Transient,0,0,PRT
114950,6229749,Transient,0,0,GBR
114951,7213703,Transient,0,0,FRA
114952,5892582,Transient,0,0,GBR
114953,6919977,Contract,0,0,GBR
114954,3358708,Transient,0,0,FRA
114955,1831676,Transient,0,0,PRT
114956,3252165,Transient,0,0,DEU
114957,6222913,Transient,0,0,PRT
114958,6337471,Transient,0,0,AUT
114959,615708,Transient,0,0,PRT
114960,8012555,Transient,0,0,FRA
114961,5194205,Contract,0,0,POL
114962,1503838,Transient,0,0,IRL
114963,4185067,Transient,0,0,GBR
114964,2905001,Transient,0,0,GBR
114965,9340845,Transient,0,0,GBR
114966,1373941,Transient-Party,0,0,FRA
114967,5321673,Transient,0,0,GBR
114968,2409605,Transient-Party,0,0,PRT
114969,3698398,Transient,0,0,PRT
114970,728651,Transient,0,0,CZE
114971,4188333,Transient,0,0,PRT
114972,889538,Transient,0,0,FRA
114973,4259625,Transient,0,0,CHN
114974,8573718,Transient,0,0,DEU
114975,7049595,Transient,0,0,PRT
114976,9017620,Transient,0,0,PRT
114977,2565194,Transient-Party,0,0,ESP
114978,1763144,Transient-Party,0,0,GBR
114979,6300704,Transient,0,0,DEU
114980,9570001,Transient-Party,0,0,PRT
114981,6318682,Transient,0,0,ESP
114982,1022885,Transient-Party,0,0,ESP
114983,6676085,Transient,0,0,PRT
114984,2796822,Transient,0,0,FRA
114985,9249958,Transient,0,0,PRT
114986,9604158,Transient,0,0,GBR
114987,3233652,Contract,0,0,ESP
114988,117638,Transient-Party,0,0,PRT
114989,4976188,Transient,0,0,NLD
114990,5418541,Transient,0,0,PRT
114991,4004726,Transient-Party,0,0,PRT
114992,4200090,Transient,0,0,FRA
114993,9854006,Transient,0,0,BRA
114994,1346830,Transient-Party,0,0,GBR
114995,1267172,Transient,0,0,FRA
114996,8842148,Transient,0,0,FRA
114997,9942264,Transient,0,0,BGD
114998,1961007,Transient-Party,0,0,FRA
114999,9231897,Transient,0,0,JPN
115000,6247839,Transient,0,0,NLD
115001,8687753,Transient,0,0,PRT
115002,7053355,Transient,0,0,PRT
115003,2888489,Transient,0,0,PRT
115004,1634626,Transient-Party,0,0,AUS
115005,8974113,Transient,0,0,CHE
115006,8702036,Transient,0,0,PRT
115007,6464460,Transient,0,0,BRA
115008,2494764,Transient,0,0,GBR
115009,7217208,Contract,0,0,GBR
115010,4631946,Transient,0,0,PRT
115011,8984897,Transient,0,0,PRT
115012,4342140,Transient-Party,0,0,FRA
115013,9340232,Transient,0,0,ESP
115014,258186,Transient,0,0,GBR
115015,4277921,Transient,0,0,BEL
115016,8655152,Transient-Party,0,0,DNK
115017,3142844,Contract,0,0,GBR
115018,3063815,Transient,0,0,PRT
115019,8157925,Transient,0,0,PRT
115020,2155763,Transient,0,0,PRT
115021,2934738,Transient-Party,0,0,FIN
115022,7606531,Transient,0,0,ESP
115023,6548231,Transient,0,0,PRT
115024,3284604,Transient-Party,0,0,FRA
115025,2460389,Transient-Party,0,0,FRA
115026,262368,Transient,0,0,BRA
115027,469470,Transient,0,0,ITA
115028,8259191,Transient-Party,0,0,ESP
115029,9050818,Contract,1,0,PRT
115030,6685863,Transient,0,0,IRL
115031,6670827,Transient-Party,0,0,PRT
115032,5162622,Transient,0,0,PRT
115033,4346183,Transient,0,0,DEU
115034,5610378,Transient,0,0,ESP
115035,3934566,Transient-Party,0,0,ROU
115036,1217272,Transient,0,0,USA
115037,5558011,Transient,0,0,ESP
115038,3097655,Transient,0,0,FRA
115039,1306999,Transient-Party,0,0,PRT
115040,3672594,Transient,0,0,FRA
115041,7907086,Transient,1,0,PRT
115042,419774,Transient,0,0,IRL
115043,3000320,Transient-Party,0,0,PRT
115044,9880121,Transient,0,0,RUS
115045,6835886,Transient,0,0,FIN
115046,6173426,Transient,0,0,DEU
115047,6291126,Transient-Party,0,0,PRT
115048,857441,Transient,0,0,FRA
115049,949412,Transient,0,0,DEU
115050,9995677,Transient,0,0,GBR
115051,2660129,Transient,0,0,ESP
115052,5404600,Transient,0,0,PRT
115053,7404503,Transient-Party,0,0,FRA
115054,593913,Transient,0,0,PRT
115055,146032,Transient,0,0,PRT
115056,9848880,Transient,0,0,PRT
115057,9882391,Transient,0,0,DEU
115058,7170757,Transient,0,0,FIN
115059,8175724,Transient,0,0,FRA
115060,1366177,Transient,0,0,BRA
115061,7536347,Transient,0,0,ITA
115062,7006280,Transient,0,0,ESP
115063,114689,Transient,0,0,PRT
115064,3524262,Transient,0,0,PRT
115065,2680733,Transient,0,0,ITA
115066,8624295,Transient,0,0,GBR
115067,1355014,Transient,19,0,PRT
115068,3692527,Transient,0,0,BEL
115069,1654088,Transient,0,0,GBR
115070,1448087,Transient,0,0,PRT
115071,1069408,Transient,0,0,GBR
115072,3636039,Transient,0,0,IRL
115073,9290143,Transient,0,0,PRT
115074,5879471,Transient,0,0,PRT
115075,1585597,Transient-Party,0,0,PRT
115076,9958536,Contract,0,0,PRT
115077,6423446,Transient-Party,0,0,PRT
115078,8374209,Transient-Party,0,0,BEL
115079,4801785,Transient,0,0,PRT
115080,1325295,Transient,0,0,PRT
115081,3277833,Transient,0,0,BEL
115082,4990217,Transient,0,0,ITA
115083,9494704,Transient,0,0,PRT
115084,4507878,Transient,0,0,PRT
115085,8327943,Transient,0,0,PRT
115086,5814547,Transient,0,0,BRA
115087,7854377,Transient-Party,0,0,CHN
115088,9611214,Transient,0,0,FRA
115089,7962738,Transient,0,0,PRT
115090,3842962,Transient,0,0,MOZ
115091,5267201,Transient,0,0,PRT
115092,3494742,Transient,0,0,FRA
115093,4126827,Transient,0,0,FRA
115094,250592,Transient,0,0,FRA
115095,780623,Transient,0,0,TUR
115096,2803362,Transient-Party,0,0,ESP
115097,4475823,Transient,1,0,PRT
115098,6646073,Transient,0,0,IRL
115099,976221,Transient,0,0,FRA
115100,3298283,Transient,0,0,PRT
115101,2776182,Transient,0,0,FRA
115102,8533204,Transient-Party,0,0,ESP
115103,677239,Transient,0,0,ESP
115104,5649038,Transient,0,0,PRT
115105,2542871,Transient,0,0,ESP
115106,5137972,Transient,0,0,BEL
115107,7519716,Transient,0,0,PRT
115108,7997478,Transient-Party,0,0,PRT
115109,6459198,Contract,1,0,PRT
115110,8794325,Transient,0,0,PRT
115111,7355621,Transient,0,0,GBR
115112,702030,Transient,0,0,PRT
115113,882743,Transient,0,0,POL
115114,2941214,Transient,0,0,ITA
115115,9063240,Transient,0,0,ESP
115116,8014163,Transient,0,0,PRT
115117,6897018,Transient,0,0,GBR
115118,8569426,Transient,0,0,CHN
115119,8579163,Transient,0,0,PRT
115120,4023726,Transient-Party,0,0,PRT
115121,101335,Transient,0,0,FRA
115122,8121085,Transient,0,0,PRT
115123,3725807,Transient,0,0,BRA
115124,1018412,Transient,0,0,PRT
115125,4297491,Transient,0,0,FRA
115126,4742980,Transient,0,0,PRT
115127,2257514,Transient-Party,0,0,GBR
115128,5988605,Transient-Party,0,0,PRT
115129,2568949,Transient,0,4,PRT
115130,3312988,Transient,0,0,PRT
115131,599878,Transient,0,0,BRA
115132,9532241,Transient-Party,0,0,NLD
115133,3129415,Transient-Party,0,0,FRA
115134,4547640,Transient-Party,0,0,PRT
115135,3255323,Transient-Party,0,0,PRT
115136,4865903,Transient,0,0,PRT
115137,787521,Transient,0,0,PRT
115138,1103060,Transient,0,0,GBR
115139,1263207,Transient-Party,0,0,PRT
115140,6471911,Transient,0,0,CYP
115141,4343615,Transient,0,0,FRA
115142,284254,Transient,0,0,USA
115143,2532656,Transient,0,0,CHN
115144,6997061,Transient,0,0,DEU
115145,8816396,Transient-Party,0,0,GBR
115146,9760756,Transient,0,0,PRT
115147,475598,Transient,0,0,PRT
115148,7052146,Transient,0,0,PRT
115149,8220329,Transient-Party,0,0,ESP
115150,1065626,Transient-Party,0,0,FRA
115151,9771476,Transient,0,1,PRT
115152,5218341,Transient,0,8,PRT
115153,8530256,Transient-Party,0,0,PRT
115154,4090873,Transient,0,0,PRT
115155,9103770,Transient,0,0,DEU
115156,6803521,Transient,0,0,FRA
115157,8534265,Transient-Party,0,0,ESP
115158,9722585,Transient,0,0,GBR
115159,5062743,Transient,0,0,CHN
115160,2189522,Transient,0,0,MAR
115161,6648236,Transient-Party,0,0,DEU
115162,7044595,Transient,0,0,BRA
115163,2788325,Transient,0,0,FRA
115164,6229473,Transient,0,0,PRT
115165,7961227,Transient,0,0,GBR
115166,8585816,Transient,0,0,BRA
115167,8495259,Transient,0,4,PRT
115168,3437854,Transient,0,0,ESP
115169,3563496,Transient,0,0,IDN
115170,9772299,Transient,0,0,PRT
115171,3878552,Transient,0,4,ESP
115172,9913005,Transient,0,0,GBR
115173,8385435,Transient,0,0,PRT
115174,4402821,Transient-Party,0,0,PRT
115175,3364749,Transient,0,0,PRT
115176,771835,Transient,0,0,DEU
115177,7221162,Transient,0,0,BEL
115178,1109351,Transient,0,0,IRL
115179,792497,Transient,0,0,PRT
115180,8188032,Transient,0,0,PRT
115181,5575652,Transient-Party,0,0,AUT
115182,7934280,Transient,0,0,BRA
115183,3166049,Transient,0,0,DEU
115184,8008936,Transient-Party,0,0,PRT
115185,541194,Transient-Party,0,0,ESP
115186,9011531,Transient,0,0,GBR
115187,6470644,Transient,0,0,PRT
115188,2766915,Transient,0,0,GBR
115189,6914399,Transient,0,0,FRA
115190,1538142,Transient,1,0,PRT
115191,5094590,Transient,0,0,PRT
115192,993021,Transient-Party,1,0,PRT
115193,4160232,Transient-Party,0,0,ESP
115194,1060332,Transient-Party,0,0,PRT
115195,7956639,Transient,0,0,ITA
115196,5380717,Transient,0,0,IRL
115197,127713,Transient,0,2,PRT
115198,7895576,Transient,0,1,CN
115199,4188646,Transient,0,0,FRA
115200,6320528,Transient,0,0,PRT
115201,9594955,Transient,0,0,NLD
115202,6765749,Transient,0,0,DEU
115203,2586776,Transient,0,0,PRT
115204,3508681,Transient,0,0,FRA
115205,8470973,Transient,0,0,USA
115206,8780156,Transient,0,0,PRT
115207,5407507,Transient,0,0,NLD
115208,1157531,Transient-Party,0,0,PRT
115209,4003413,Transient,0,1,PRT
115210,2892104,Transient,0,0,BEL
115211,246647,Transient,0,0,PRT
115212,1770491,Transient,0,0,FRA
115213,9095100,Transient,0,0,ROU
115214,1711180,Transient,0,0,PRT
115215,1748682,Transient,0,0,PRT
115216,1828681,Transient-Party,0,0,NOR
115217,1440514,Transient,0,0,ITA
115218,7549568,Transient,0,0,DEU
115219,8275179,Transient,0,0,PRT
115220,6460822,Transient,0,0,DEU
115221,3823711,Transient,0,0,FRA
115222,9427747,Group,0,0,
115223,1233070,Transient-Party,0,0,ESP
115224,9611511,Transient,0,0,PRT
115225,9894954,Transient,0,0,DEU
115226,7098651,Transient,0,0,GBR
115227,7686838,Transient,0,0,PRT
115228,4866666,Transient,0,0,PRT
115229,4925769,Transient,0,0,ESP
115230,5970613,Transient,0,0,PRT
115231,5938008,Transient-Party,0,0,GBR
115232,5640851,Transient,0,0,FRA
115233,3548752,Transient,0,0,PRT
115234,5547627,Transient,0,0,PRT
115235,4059772,Group,0,0,FRA
115236,8577052,Transient,0,0,PRT
115237,9882868,Transient,0,0,PRT
115238,2087969,Transient-Party,0,0,GBR
115239,1732918,Transient,0,0,FRA
115240,5376040,Transient,0,4,PRT
115241,2799316,Transient-Party,0,0,PRT
115242,9380108,Transient,0,0,PRT
115243,1360526,Transient,0,0,FRA
115244,3937989,Transient,0,0,PRT
115245,3395826,Transient,0,0,IRL
115246,9680444,Transient,0,0,IND
115247,4207899,Transient,0,0,PRT
115248,9950545,Transient,0,0,LKA
115249,8036914,Transient,0,0,ESP
115250,3359001,Transient,0,0,PRT
115251,4745583,Transient,0,0,GBR
115252,1857472,Transient,0,0,NLD
115253,7006716,Transient,0,0,USA
115254,9996096,Contract,0,0,GBR
115255,6283320,Transient,0,0,BEL
115256,9011172,Transient,0,0,GBR
115257,1413948,Transient,1,0,PRT
115258,3505765,Transient,0,0,PRT
115259,528620,Transient,0,0,PRT
115260,2359581,Transient-Party,0,0,PRT
115261,1327000,Transient,0,0,BRA
115262,9610451,Transient,0,0,PRT
115263,4560338,Transient-Party,0,0,PRT
115264,9801738,Contract,1,0,PRT
115265,3296455,Transient,0,0,PRT
115266,9644782,Transient,0,0,ESP
115267,980505,Transient,0,0,PRT
115268,550193,Transient,0,1,PRT
115269,6373951,Transient,0,0,PRT
115270,7961026,Transient,0,0,PRT
115271,2249783,Transient,0,0,PRT
115272,4569014,Transient-Party,0,0,DEU
115273,8266426,Transient-Party,0,0,PRT
115274,9135819,Transient,0,0,GBR
115275,1979790,Transient,0,0,PRT
115276,2255123,Transient,0,0,PRT
115277,2889139,Transient,0,0,PRT
115278,5111344,Transient-Party,0,0,DEU
115279,3910071,Transient,0,0,PRT
115280,3211725,Transient,0,0,PRT
115281,1514368,Contract,0,0,PRT
115282,7937568,Transient,0,0,FRA
115283,1318501,Transient,0,0,PRT
115284,1672258,Contract,0,0,GBR
115285,785016,Transient,0,0,GBR
115286,2760806,Transient,0,0,ESP
115287,5087752,Transient,0,0,PRT
115288,9672762,Transient,0,0,ITA
115289,6786506,Transient,0,0,FRA
115290,8316363,Transient,0,0,PRT
115291,4749710,Transient,3,12,PRT
115292,2728145,Transient,0,0,IRL
115293,8228454,Transient,0,0,POL
115294,742022,Transient,0,0,PRT
115295,1493197,Transient,0,0,PRT
115296,860034,Transient,0,0,IRL
115297,1055944,Transient,0,0,BEL
115298,7267818,Transient,0,0,ROU
115299,9499612,Transient,0,0,PRT
115300,8721773,Transient-Party,0,0,ITA
115301,7304009,Transient,0,0,FRA
115302,8934416,Transient,0,0,FRA
115303,3336752,Transient,0,0,GBR
115304,8158357,Contract,0,0,GBR
115305,6148789,Transient-Party,0,0,PRT
115306,9223816,Transient,0,0,FRA
115307,1497542,Contract,0,0,PRT
115308,3301544,Contract,0,0,DEU
115309,2118697,Transient,0,0,AUT
115310,7568486,Transient-Party,0,0,FRA
115311,4651179,Transient,0,0,PRT
115312,2227700,Transient,0,0,FIN
115313,5512606,Contract,0,0,PRT
115314,9745426,Transient,0,0,PRT
115315,9493664,Transient,0,0,
115316,2265057,Transient,0,0,PRT
115317,5374997,Transient,0,0,BRA
115318,2376354,Transient,0,0,BEL
115319,5345460,Transient,0,0,PRT
115320,4863693,Transient-Party,0,0,ITA
115321,2338567,Transient,0,0,IRL
115322,601115,Transient,0,0,IRL
115323,3481551,Transient-Party,0,0,PRT
115324,2228869,Transient,0,0,FRA
115325,3021347,Transient-Party,0,0,DEU
115326,9862388,Transient,0,0,ROU
115327,2284254,Transient,0,0,USA
115328,6120611,Transient,0,0,FRA
115329,7831752,Transient,0,0,DEU
115330,7171974,Transient,0,0,PRT
115331,7984914,Transient,0,0,PRT
115332,9977966,Transient-Party,0,0,PRT
115333,6943881,Transient-Party,0,0,PRT
115334,7386854,Transient,0,0,GBR
115335,8758351,Transient,0,0,SWE
115336,2678324,Transient,0,0,PRT
115337,7863075,Transient,0,0,IRL
115338,1831090,Transient,0,0,GBR
115339,9433308,Transient,0,0,FRA
115340,4004550,Transient,0,0,PRT
115341,3913047,Transient-Party,0,0,FRA
115342,5340642,Transient,0,0,PRT
115343,4909958,Transient-Party,0,0,FRA
115344,1274898,Transient,1,0,PRT
115345,758475,Transient,0,0,LUX
115346,3576713,Transient,0,0,FRA
115347,2409855,Transient,0,0,USA
115348,3524163,Transient,0,0,GBR
115349,6057689,Transient-Party,0,0,AUT
115350,6267951,Transient,0,0,PRT
115351,3520644,Transient,0,0,USA
115352,8232019,Transient,0,0,PRT
115353,5524347,Transient,0,0,IRL
115354,7386019,Transient,0,0,ESP
115355,2556692,Transient,0,0,PRT
115356,9120384,Transient,2,6,PRT
115357,3806203,Transient,0,0,BRA
115358,3643165,Transient-Party,0,0,PRT
115359,3559437,Transient-Party,1,0,PRT
115360,1346879,Transient-Party,1,0,PRT
115361,7857962,Transient,0,0,DEU
115362,5255566,Transient,0,0,BEL
115363,1433903,Transient-Party,0,0,PRT
115364,9584747,Transient,0,0,PRT
115365,1939345,Transient,0,0,MOZ
115366,7106542,Transient,0,0,ITA
115367,5944332,Transient,0,0,ESP
115368,4484141,Transient,0,0,ITA
115369,7821707,Transient,0,0,PRT
115370,6026479,Transient,0,0,FRA
